logFC..nacl...control	logFC..h2o2...control	logFC..sorb...control	logCPM	F	PValue	FDR
KAF5836328	-3.24092756918106	-0.838308567085632	-1.57773814052704	0.140479117005758	5.87521597391413	0.0101576179152231	0.0491319562203728
KAF5834952	0.26195904868363	0.228498993169671	0.400054084343622	7.73315062343538	5.87244846727727	0.0101741248896304	0.0491736214603548
KAF5839218	-1.14060601388402	-0.247387789569827	-0.351964685530403	2.30667713833841	5.86664809312005	0.0102088225568439	0.049303073278401
KAF5842306	-0.47103958733594	0.0893914273155331	0.0516547572630454	4.70820114916449	5.85732782584087	0.0102648637295124	0.0495353222578331
KAF5838569	1.86239656388078	-0.316512005024074	-0.107178832681659	0.75411196979458	5.85519892233188	0.0102777144266303	0.0495589480479155
KAF5826348	0.97812967924625	-0.0520149741562245	0.256140722970487	2.57133463103421	5.85239820212506	0.0102946488158095	0.049602213551812
KAF5837307	0.507371191888021	0.226303446664816	0.219183221069095	4.56653396771724	5.8494463418117	0.0103125320726021	0.0496499805350161
KAF5838519	-1.08106604068779	-0.00926631589910889	-0.143176181442967	4.82286026729442	5.8437508218869	0.0103471390811745	0.0497765479353903
KAF5828063	-0.714942394571481	0.13796079511534	-0.0558041334711453	2.6111686300365	5.8424929382768	0.0103548003409737	0.0497765479353903
KAF5838884	-0.693701027709064	0.116286707598195	0.0520034341560029	3.17423408800341	5.8399514161319	0.0103702997898846	0.0498126196538019
KAF5826213	0.787250284623317	0.23161441901556	0.302095014101376	3.66341255812433	5.83016409568056	0.0104302393069208	0.050049520697782
KAF5842655	-0.391265622860414	0.0892461305203881	-0.247240603008679	4.92328601085484	5.8292778611442	0.0104356865788794	0.050049520697782
KAF5838202	-2.14624566187883	-0.541610439296846	-0.53028816707662	1.9511411713569	5.82789831965279	0.0104441725404945	0.0500516884056005
KAF5841565	-1.42751762041338	0.215770350235745	-0.265891185034858	3.05294641679828	5.82443547158483	0.0104655087773355	0.0501153879191391
KAF5831187	-0.306197165408496	0.297539647194066	-0.00416733771732569	4.18921006353115	5.82071243781141	0.0104885045043579	0.0501869301552609
KAF5827113	-0.278533812978447	0.317520607230953	0.523734219771127	5.05754283606176	5.80729198518127	0.0105718847110517	0.0505191047827059
KAF5840594	0.620640844648355	0.00503186572023625	4.119362577831e-05	3.34592440435163	5.80573903663727	0.0105815825466072	0.0505191047827059
KAF5841647	-0.681944076364232	0.87421692147078	0.253538807339381	0.753612866191856	5.80563184980279	0.010582252285944	0.0505191047827059
KAF5831255	-1.00420766381359	0.0130168144224414	-0.546045745775423	2.55943644474422	5.79289703810286	0.0106621743967097	0.0508439856531212
KAF5842995	-1.26643045409199	-0.00337402852517047	-0.364786319462356	0.933360262296441	5.79100395663609	0.0106741147582224	0.0508439856531212
KAF5835803	0.698126381359376	3.80290974807507	-0.0984467089567663	10.1613297907063	7.04803510379374	0.0106819716942886	0.0508439856531212
KAF5835920	-0.586727536072063	-0.0527472510303799	-0.305169762622388	4.44548247195701	5.7887579689158	0.0106883011301664	0.0508439856531212
KAF5829631	0.475653208657285	0.311832083570317	0.132416114436683	5.95594052187358	5.78831352812538	0.0106911109479276	0.0508439856531212
KAF5830650	-0.292440346662996	0.332066777050785	0.388214349669141	5.08470879450527	5.7858039570284	0.0107069928826393	0.0508806755597579
KAF5831527	-1.09482832402822	1.18857251645927	0.488015471845602	-0.207305455623807	5.78320837519449	0.0107234479057997	0.05092003083318
KAF5834218	0.418950606304224	0.144234313038821	-0.244312686048872	4.39181839031533	5.77394337214839	0.0107824240204284	0.0511610827473487
KAF5841125	-0.883869942878575	-0.113328633394886	0.0711899624578794	2.64135377004346	5.75374021080261	0.0109123347698444	0.051734065197716
KAF5833365	-1.46066264293932	-0.140585829802893	-0.178758392693577	1.07533579289329	5.75128815026275	0.0109282251299464	0.051734065197716
KAF5838001	0.43089277445197	0.0806321023640272	0.317969777933108	7.63989277969872	5.75076966981855	0.010931588529119	0.051734065197716
KAF5828549	0.901181453368791	0.0686984497354742	-0.215783406574092	1.11570998386296	5.75002848613148	0.0109363986942844	0.051734065197716
KAF5837815	0.786490054489646	-0.16169509410163	0.756098798532737	4.69343685871663	5.74536703083575	0.010966707076029	0.0518380766947351
KAF5838753	-1.55929647165916	-0.314695571814482	-0.629387970999534	0.771659479750035	5.7366466312125	0.0110236680737717	0.0520678181194829
KAF5833215	1.25303925302839	0.268549995875282	0.160051977431927	1.16450184568569	5.73425416258889	0.011039355371429	0.0521024120939413
KAF5834229	-1.57768842537223	-0.385680913206298	-1.57001865154296	-0.128316178719764	5.72996204564533	0.011067563437493	0.0521960031912046
KAF5839732	-2.90125352786546	-0.102312883460183	-1.38194662660936	-0.60659367316111	5.70906419029231	0.0112061042738909	0.0528094021379278
KAF5840551	-1.62073949001106	0.154832719814012	-0.417375528018642	2.60517274916938	5.70470451064834	0.0112352591609915	0.0528946827676931
KAF5839579	0.463776362659345	0.56672465594973	-0.281697547668291	1.83905911980608	5.70190348814174	0.0112540370642629	0.0528946827676931
KAF5837435	0.450439767307496	-0.218554384679577	0.133257511663953	4.57087670014188	5.70181177094618	0.0112546525458814	0.0528946827676931
KAF5837166	0.331366718658617	0.214398189497777	0.22740370732895	8.73075806244733	5.70128891164066	0.01125816201444	0.0528946827676931
KAF5826754	-7.16519314945698	-7.16519314945698	-3.00855870252294	-1.42241666046921	7.10394103687071	0.0114319495641619	0.0536455701528043
KAF5843703	-2.91376946352631	-0.0122443446332225	-0.72219452153999	-0.0492780101047751	5.67515464855186	0.0114352033969381	0.0536455701528043
KAF5841604	-1.24328255878347	0.652273159468421	-0.536616516688529	-0.04910052570779	5.66969841435864	0.0114725713563802	0.0537751767905172
KAF5842567	-0.18865165139267	0.768842421802567	-0.0147638395945003	2.11446485019681	5.6675070460711	0.0114876191228784	0.0537751767905172
KAF5836963	-1.41824708287368	-0.0546312124526793	-1.09774854375757	1.67122020583487	5.66648370773642	0.0114946540504995	0.0537751767905172
KAF5834417	-0.586076654877246	0.252126730865668	-0.208924963224438	4.9150889100208	5.66609068303232	0.0114973572207013	0.0537751767905172
KAF5842807	0.538109780912417	0.278076300965137	0.330776949863245	4.39197073840953	5.66213371492154	0.0115246137780137	0.0538622234336273
KAF5834696	-3.20098106201454	-0.452372352025914	-0.0480453517627659	0.567998757136655	5.65762849559356	0.0115557380020884	0.0539672022136512
KAF5835801	0.798469345846347	4.08830758454669	0.130296689959656	11.6521841190805	6.84913622774532	0.0116178283026706	0.0542165320791293
KAF5836011	-0.791007255276004	0.0893108446397421	-0.76142443543179	3.62152008114505	5.64679597295593	0.0116309736646874	0.0542372499483553
KAF5840069	0.931760360782859	-2.45250277608248	-1.43670378531836	-0.49769336115593	5.63619710348649	0.0117051362731478	0.0545422580267094
KAF5834895	-0.241296537316406	0.138441426450629	-0.112515946588751	10.5694738589151	5.63183806268576	0.0117357963109036	0.0546442533758813
KAF5827639	-0.54893446579587	-0.726357342249467	0.328201965706809	2.4669616107282	5.62677586416398	0.0117715189480368	0.0547696512668182
KAF5827183	-3.24714263847145	0.173052429748078	-1.62818159057348	-1.04792875857988	5.62493807254743	0.0117845189260739	0.0547892185891348
KAF5835261	-0.289887977083002	-0.164641949205697	-0.101635167484623	9.76279514500581	5.61716453831567	0.0118396908048987	0.0550046783851744
KAF5834450	-1.57735440736924	-0.0229175117537272	-0.26479485295858	0.545758932758867	5.61433887050611	0.0118598198054574	0.0550217231449222
KAF5839257	-0.584365353639915	0.816113469557369	0.359783988927207	0.356234093991889	5.61417012439943	0.0118610231434399	0.0550217231449222
KAF5834692	-1.48964154631124	0.242612074410028	-0.380241933811299	0.811351189969472	5.61170943413679	0.0118785865424256	0.0550621980352021
KAF5839457	-1.64762854393347	-0.682009054886078	-0.929931624373633	1.53938453761361	5.60884949983322	0.0118990374492599	0.0551159875902522
KAF5842242	1.47373677388188	0.155317767622467	1.91535375332188	0.102303662636844	5.60052961898531	0.011958763817176	0.055351484829871
KAF5829538	-1.03911962918553	0.146598879200524	-0.0168894783607539	2.18247272147186	5.57895504777868	0.0121152671226901	0.0560342347248397
KAF5838079	-1.23785327700679	0.129536187748425	-0.251805822750379	2.54823297045693	5.57639338167551	0.0121340067107112	0.0560792743380794
KAF5835846	1.23800396427292	-1.2570708795765	1.00076919628596	-0.237360764956894	5.57090574270061	0.012174264048714	0.0562236212183013
KAF5835799	0.506581932065544	2.48329061457337	-0.426592911196428	9.40247039344193	6.45093086519078	0.0122126916719804	0.0563593104566208
KAF5837988	-1.43241514781109	-0.579912225227519	-0.924792393482573	4.84841873910471	5.56438005591588	0.0122223380401242	0.0563620769725933
KAF5839537	-1.06152721610214	-0.159371274360348	-0.191962555240724	2.81089658883792	5.56183723249251	0.012241130238879	0.0564069832753078
KAF5827640	-0.548963481924012	-0.726300694243685	0.328197265420485	2.3948362529065	5.55524787328023	0.0122899834389046	0.0565902415553405
KAF5840792	-2.23776624937039	-0.0118328518619946	-0.503134915896928	-0.296216983311049	5.54918655824698	0.012335121248198	0.0567561339558888
KAF5835331	0.749646468732809	-0.340746138707221	0.123057301767195	3.06384528713733	5.53903587017796	0.0124111428280259	0.0570637784639123
KAF5838120	0.15171228434852	-0.0388595712998205	0.0693711668231021	14.0609916022096	5.53221619040148	0.0124625222678154	0.0572183998524279
KAF5835695	0.190494703865216	0.215508667140885	0.443416148778942	4.96718089592147	5.53070122455073	0.0124739694311744	0.0572183998524279
KAF5832761	-1.25933550202249	0.533441078682618	-0.102710986028597	2.85123885937171	5.52920483478654	0.0124852881893972	0.0572183998524279
KAF5837226	-4.37350267893277	-0.747332400185684	-2.83492678385336	-0.782860555471347	5.52872493416178	0.0124889206978084	0.0572183998524279
KAF5838058	-0.803519436375547	0.0670184801445753	-0.193764374398178	3.08661477455617	5.52749301719816	0.0124982510437363	0.0572183998524279
KAF5830032	0.608109612499984	0.1540053550815	0.729471096516898	2.64478389321907	5.52727826590162	0.0124998783626251	0.0572183998524279
KAF5829393	0.944271369675742	0.139709313475432	0.382861934182833	1.71669585130742	5.52155923030874	0.0125433058688906	0.0573750334531487
KAF5839255	-0.862583085432254	-0.354451058407949	0.900266596924231	-0.192951403985044	5.51727555904085	0.0125759484166482	0.0574821413321486
KAF5836701	2.16480778461464	-1.75247928429435	2.22856569382591	0.0363557953835955	5.51291732754587	0.0126092601446768	0.0575921486080179
KAF5839812	-1.61921654712915	0.0772568727449266	-0.608452199787936	1.74750302726833	5.5019977664432	0.0126931725398887	0.0579155125665939
KAF5834325	0.811121022160508	-0.104923657571891	-0.0576526035531212	1.54026669632735	5.50017594377923	0.0127072353743096	0.0579155125665939
KAF5833274	-0.877256720489791	0.185892729758942	-0.229016347132802	2.82443517912206	5.5000839014866	0.0127079463368433	0.0579155125665939
KAF5831387	-0.985139195545884	0.34644774336702	0.109355895565049	3.07111344960998	5.49611635250367	0.0127386367256976	0.0580129435680526
KAF5832044	0.60782556555569	-0.149334800882578	0.456290493437434	5.36729011357899	5.48225437093882	0.0128465399616915	0.0584616099060175
KAF5832268	-0.818120497571214	0.227699445352379	-0.0879682924976647	5.41169335996667	5.47699106094598	0.012887787159203	0.0586065065706824
KAF5826839	0.253885074341181	-0.221469597264956	-0.242186952870185	6.33540292540589	5.46549674136907	0.0129783995418087	0.0589685297759082
KAF5832636	1.27557731929239	-0.732997552402207	0.718997438674589	0.632752174259094	5.4638858029588	0.0129911578001088	0.0589685297759082
KAF5843832	-1.63370787400858	-0.618193318060839	-0.360594262267527	0.658032902081965	5.46330096688991	0.0129957931592812	0.0589685297759082
KAF5829444	1.07835631412754	1.28025064454122	1.11496464679449	1.5683929734913	5.45962843525197	0.0130249451396427	0.0590577934643188
KAF5837444	-1.88060462623343	1.74911457761781	0.60892182871894	-1.15366057002888	5.45420358588148	0.0130681454107603	0.0592105788429356
KAF5831003	-0.315239024175145	0.187842897604052	0.0374811983365325	5.94676910551371	5.45016762111778	0.0131003930955414	0.0593135530415864
KAF5837743	2.44663824135978	-0.403292577345976	0.501960874532422	-0.542209876860153	5.44312166764635	0.0131569119726527	0.0595261885182471
KAF5842571	-1.66908254982061	0.146939190035165	-1.80072194089184	1.09806057080259	5.43808975374024	0.0131974481643562	0.0596662569404494
KAF5828997	0.828889811113535	0.141510754927443	0.26768579377603	3.20852419366021	5.43561458649409	0.0132174407234972	0.0597133108828046
KAF5828241	1.02471737499057	0.193330054623642	0.716031881093293	2.34348471104761	5.43339210953044	0.0132354221283075	0.0597512172893881
KAF5843360	1.46094540400199	0.630982462117419	0.970862708124115	0.772063013065643	5.42966725167283	0.0132656224180235	0.0598441909227274
KAF5826397	0.298461192818171	-0.15325224543145	0.0369128134228699	6.7085308335961	5.42682906313457	0.0132886873709544	0.0599048641975729
KAF5841782	0.87955995013536	0.717134532571285	0.816964539008961	2.00503176516132	5.41968043807032	0.0133469878022531	0.0601241749877344
KAF5826125	-3.68126109959828	-0.425614619825667	-1.24788463668538	0.903924334436566	5.4129703009326	0.0134019818076313	0.0603282851600746
KAF5842909	-2.19026562096254	-0.369990470239734	-0.763516836560644	1.09460470735379	5.40841583500682	0.0134394581648925	0.0604533027922603
KAF5833172	-1.3300215137807	0.325527358550761	-0.070412125732059	0.815621107075747	5.39813986771044	0.0135244604757526	0.0607917667849486
KAF5825903	-6.88691328938652	0.971422972961182	0.33725273991886	-0.129236343003542	5.87203557429196	0.0135842976275654	0.0610167081613068
KAF5842059	-1.29469920300343	-0.15670169704423	-0.435301487185371	3.71844244834035	5.38794257226827	0.013609428037014	0.0610855451517272
KAF5829447	-0.588953881255548	0.293959973896605	0.026904594994913	3.89725451155268	5.37886448949438	0.0136855903512107	0.0613660920185005
KAF5836981	-0.762776442375819	0.172274911852696	-0.348570590087655	5.47323053739066	5.37814685693579	0.0136916320875948	0.0613660920185005
KAF5828485	1.47140288376875	1.04819811055744	0.829600207030523	1.85807681860933	5.37626501734564	0.0137074899369635	0.0613929995020006
KAF5826309	0.771721617043361	0.5944258320462	0.515303536884924	3.69381414017215	5.36881256501291	0.0137704993493138	0.0616308986682653
KAF5827520	-0.776074549662072	0.31116624510133	0.00552042128436974	1.42517261914471	5.36729606335833	0.0137833621825264	0.0616441826253691
KAF5843285	-2.81303762132059	-0.288286522943543	-1.92280291784596	-0.719030403672033	5.36013360654416	0.0138443018449513	0.0618414642530815
KAF5842394	-0.443726334847189	0.164078319978188	-0.324417902703411	3.74571196619475	5.35977908685752	0.0138473262653369	0.0618414642530815
KAF5831047	0.729444799746009	0.136758265907602	0.297572376129871	2.86967857078862	5.35670371322212	0.0138735945177089	0.0618736883039414
KAF5830018	0.999503116201598	-0.732237423683996	0.550342765946881	2.4702205559268	5.35660894376158	0.0138744049053942	0.0618736883039414
KAF5842637	-1.14058603967856	-0.0327221538820682	-0.760183975904927	1.80191307948963	5.35370665238588	0.0138992493905797	0.0619401457105233
KAF5843466	0.5531177506306	0.241530767489948	0.132542660687394	5.37217135393083	5.3484408047873	0.0139444582653072	0.0620971944194882
KAF5830294	-0.141346285751032	0.488754863975514	0.15174414876658	3.70117671863309	5.34633943075178	0.0139625467011831	0.0621284325089933
KAF5841389	-1.95755420795789	-0.51833750228071	-1.29025693077616	2.86999528242769	5.34494119759293	0.0139745976175632	0.0621284325089933
KAF5843004	-0.903334621163625	0.231207298404326	-0.286953950310912	2.9914804578811	5.34323632523486	0.0139893076549227	0.0621284325089933
KAF5839315	-0.688745029183541	-0.125917281426366	-0.449944818277646	4.50689465068616	5.34299829158873	0.0139913628908696	0.0621284325089933
KAF5829551	-0.508855514558237	0.901208412963872	0.266124651825382	2.23392607240635	5.33979790793834	0.01401902969926	0.0622069480244942
KAF5831305	-1.2641250715858	0.136736353059209	-0.380120842997444	0.681406082076438	5.33264007959815	0.014081137571052	0.0623894424070952
